0.00245	-0.00623
0.00247	-0.00034
0.00249	0.00452
0.00252	0.00143
0.00254	-0.00977
0.00256	-0.01178
0.00259	-0.00024
0.00261	0.00446
0.00263	-0.00232
0.00265	0.00290
0.00268	0.02167
0.00270	0.02393
0.00272	0.00839
0.00274	0.00137
0.00277	0.00931
0.00279	0.01532
0.00281	0.01160
0.00283	0.00507
0.00286	0.00861
0.00288	0.02325
0.00290	0.03143
0.00293	0.02573
0.00295	0.02313
0.00297	0.01974
0.00299	-0.00214
0.00302	-0.02429
0.00304	-0.01941
0.00306	-0.00687
0.00308	-0.01538
0.00311	-0.03079
0.00313	-0.02512
0.00315	-0.00269
0.00317	0.00662
0.00320	-0.00449
0.00322	-0.01135
0.00324	-0.00510
0.00327	-0.01193
0.00329	-0.04172
0.00331	-0.06342
0.00333	-0.06683
0.00336	-0.06830
0.00338	-0.07300
0.00340	-0.07379
0.00342	-0.05807
0.00345	-0.03751
0.00347	-0.02591
0.00349	-0.02524
0.00351	-0.03012
0.00354	-0.02997
0.00356	-0.03241
0.00358	-0.04947
0.00361	-0.06195
0.00363	-0.04474
0.00365	-0.02658
0.00367	-0.03226
0.00370	-0.04657
0.00372	-0.05869
0.00374	-0.07004
0.00376	-0.08826
0.00379	-0.10693
0.00381	-0.11969
0.00383	-0.12341
0.00385	-0.11993
0.00388	-0.11829
0.00390	-0.11734
0.00392	-0.10861
0.00395	-0.10156
0.00397	-0.10892
0.00399	-0.11063
0.00401	-0.10049
0.00404	-0.09891
0.00406	-0.10721
0.00408	-0.12320
0.00410	-0.13913
0.00413	-0.14401
0.00415	-0.15616
0.00417	-0.17834
0.00420	-0.18933
0.00422	-0.18448
0.00424	-0.16095
0.00426	-0.12140
0.00429	-0.09433
0.00431	-0.08810
0.00433	-0.07950
0.00435	-0.06979
0.00438	-0.07230
0.00440	-0.08127
0.00442	-0.09149
0.00444	-0.10657
0.00447	-0.11850
0.00449	-0.11099
0.00451	-0.09628
0.00454	-0.08777
0.00456	-0.08093
0.00458	-0.07523
0.00460	-0.07263
0.00463	-0.07047
0.00465	-0.06650
0.00467	-0.06183
0.00469	-0.06036
0.00472	-0.06534
0.00474	-0.07117
0.00476	-0.06882
0.00478	-0.05463
0.00481	-0.05057
0.00483	-0.06131
0.00485	-0.06610
0.00488	-0.05579
0.00490	-0.04739
0.00492	-0.05460
0.00494	-0.04785
0.00497	-0.03043
0.00499	-0.02051
0.00501	-0.00449
0.00503	0.01895
0.00506	0.02859
0.00508	0.02258
0.00510	0.02365
0.00512	0.03247
0.00515	0.04453
0.00517	0.05530
0.00519	0.05505
0.00522	0.05615
0.00524	0.07312
0.00526	0.08853
0.00528	0.09433
0.00531	0.10718
0.00533	0.12378
0.00535	0.12421
0.00537	0.12183
0.00540	0.13443
0.00542	0.14270
0.00544	0.13602
0.00546	0.12347
0.00549	0.11319
0.00551	0.11035
0.00553	0.11172
0.00556	0.10535
0.00558	0.09598
0.00560	0.09552
0.00562	0.09219
0.00565	0.08319
0.00567	0.08264
0.00569	0.08313
0.00571	0.07672
0.00574	0.08182
0.00576	0.10474
0.00578	0.12897
0.00580	0.13031
0.00583	0.10748
0.00585	0.09241
0.00587	0.08191
0.00590	0.05954
0.00592	0.04092
0.00594	0.04279
0.00596	0.05566
0.00599	0.06583
0.00601	0.08261
0.00603	0.11301
0.00605	0.14066
0.00608	0.14917
0.00610	0.15070
0.00612	0.15369
0.00615	0.15820
0.00617	0.15826
0.00619	0.14072
0.00621	0.10623
0.00624	0.07098
0.00626	0.05643
0.00628	0.06128
0.00630	0.06836
0.00633	0.07516
0.00635	0.08932
0.00637	0.11502
0.00639	0.13712
0.00642	0.14349
0.00644	0.14600
0.00646	0.14774
0.00649	0.14877
0.00651	0.15903
0.00653	0.17648
0.00655	0.18402
0.00658	0.17715
0.00660	0.16330
0.00662	0.15295
0.00664	0.13870
0.00667	0.11591
0.00669	0.10944
0.00671	0.11777
0.00673	0.12692
0.00676	0.13989
0.00678	0.15860
0.00680	0.18228
0.00683	0.19751
0.00685	0.19617
0.00687	0.18893
0.00689	0.18768
0.00692	0.18967
0.00694	0.18161
0.00696	0.16760
0.00698	0.15607
0.00701	0.15659
0.00703	0.16562
0.00705	0.16516
0.00707	0.15738
0.00710	0.14990
0.00712	0.14868
0.00714	0.15552
0.00717	0.15482
0.00719	0.14825
0.00721	0.14594
0.00723	0.14777
0.00726	0.15833
0.00728	0.16559
0.00730	0.16544
0.00732	0.17004
0.00735	0.16528
0.00737	0.14697
0.00739	0.12589
0.00741	0.10492
0.00744	0.09171
0.00746	0.08392
0.00748	0.08420
0.00751	0.09470
0.00753	0.11960
0.00755	0.15643
0.00757	0.17682
0.00760	0.17169
0.00762	0.16895
0.00764	0.16339
0.00766	0.12784
0.00769	0.09338
0.00771	0.07959
0.00773	0.05844
0.00776	0.03101
0.00778	0.02838
0.00780	0.04880
0.00782	0.05399
0.00785	0.02881
0.00787	0.00815
0.00789	0.01346
0.00791	0.01443
0.00794	-0.01498
0.00796	-0.05142
0.00798	-0.05710
0.00800	-0.05325
0.00803	-0.07285
0.00805	-0.09650
0.00807	-0.10751
0.00810	-0.11407
0.00812	-0.12372
0.00814	-0.14120
0.00816	-0.15988
0.00819	-0.16693
0.00821	-0.17319
0.00823	-0.18246
0.00825	-0.17599
0.00828	-0.15875
0.00830	-0.14896
0.00832	-0.14786
0.00834	-0.14511
0.00837	-0.13028
0.00839	-0.11646
0.00841	-0.13641
0.00844	-0.17691
0.00846	-0.19601
0.00848	-0.20227
0.00850	-0.22324
0.00853	-0.23453
0.00855	-0.21997
0.00857	-0.19849
0.00859	-0.18533
0.00862	-0.18527
0.00864	-0.18781
0.00866	-0.17886
0.00868	-0.16580
0.00871	-0.16278
0.00873	-0.16528
0.00875	-0.16254
0.00878	-0.15826
0.00880	-0.16125
0.00882	-0.16907
0.00884	-0.17618
0.00887	-0.18903
0.00889	-0.20435
0.00891	-0.21530
0.00893	-0.22003
0.00896	-0.20789
0.00898	-0.18762
0.00900	-0.16901
0.00902	-0.15970
0.00905	-0.16226
0.00907	-0.15375
0.00909	-0.13705
0.00912	-0.12634
0.00914	-0.11356
0.00916	-0.10529
0.00918	-0.10870
0.00921	-0.11923
0.00923	-0.14032
0.00925	-0.16019
0.00927	-0.16165
0.00930	-0.15347
0.00932	-0.15417
0.00934	-0.16006
0.00937	-0.15836
0.00939	-0.15485
0.00941	-0.15390
0.00943	-0.14633
0.00946	-0.13412
0.00948	-0.13254
0.00950	-0.13840
0.00952	-0.13855
0.00955	-0.13058
0.00957	-0.12918
0.00959	-0.13672
0.00961	-0.13916
0.00964	-0.13892
0.00966	-0.14520
0.00968	-0.15558
0.00971	-0.16580
0.00973	-0.16302
0.00975	-0.15039
0.00977	-0.14938
0.00980	-0.16022
0.00982	-0.17343
0.00984	-0.18076
0.00986	-0.17715
0.00989	-0.17233
0.00991	-0.17883
0.00993	-0.19080
0.00995	-0.19400
0.00998	-0.19025
0.01000	-0.20056
0.01002	-0.22507
0.01005	-0.23856
0.01007	-0.23593
0.01009	-0.23386
0.01011	-0.23254
0.01014	-0.22717
0.01016	-0.21863
0.01018	-0.21216
0.01020	-0.21426
0.01023	-0.22253
0.01025	-0.22562
0.01027	-0.22409
0.01029	-0.22717
0.01032	-0.22754
0.01034	-0.21649
0.01036	-0.19818
0.01039	-0.18283
0.01041	-0.17551
0.01043	-0.17697
0.01045	-0.18350
0.01048	-0.19037
0.01050	-0.18115
0.01052	-0.15775
0.01054	-0.14240
0.01057	-0.13452
0.01059	-0.11780
0.01061	-0.09708
0.01063	-0.08572
0.01066	-0.08676
0.01068	-0.09830
0.01070	-0.10687
0.01073	-0.09738
0.01075	-0.07785
0.01077	-0.06699
0.01079	-0.05844
0.01082	-0.04379
0.01084	-0.02762
0.01086	-0.01126
0.01088	0.00327
0.01091	0.01086
0.01093	0.01886
0.01095	0.03128
0.01098	0.03943
0.01100	0.04724
0.01102	0.05148
0.01104	0.04184
0.01107	0.03372
0.01109	0.03857
0.01111	0.04657
0.01113	0.05185
0.01116	0.05942
0.01118	0.07150
0.01120	0.07938
0.01122	0.07346
0.01125	0.06537
0.01127	0.06845
0.01129	0.07159
0.01132	0.06427
0.01134	0.06378
0.01136	0.08560
0.01138	0.11975
0.01141	0.14362
0.01143	0.14627
0.01145	0.14221
0.01147	0.14093
0.01150	0.13391
0.01152	0.11414
0.01154	0.10016
0.01156	0.10147
0.01159	0.10745
0.01161	0.11417
0.01163	0.12592
0.01166	0.13947
0.01168	0.14597
0.01170	0.14374
0.01172	0.14087
0.01175	0.14496
0.01177	0.14841
0.01179	0.15005
0.01181	0.15512
0.01184	0.16159
0.01186	0.16385
0.01188	0.16229
0.01190	0.15936
0.01193	0.14587
0.01195	0.12106
0.01197	0.10367
0.01200	0.09280
0.01202	0.06870
0.01204	0.03809
0.01206	0.01971
0.01209	0.01700
0.01211	0.02377
0.01213	0.03622
0.01215	0.05728
0.01218	0.07742
0.01220	0.08090
0.01222	0.07510
0.01224	0.07391
0.01227	0.06836
0.01229	0.03394
0.01231	-0.02081
0.01234	-0.05579
0.01236	-0.06006
0.01238	-0.05670
0.01240	-0.06241
0.01243	-0.06766
0.01245	-0.06415
0.01247	-0.06079
0.01249	-0.06042
0.01252	-0.05630
0.01254	-0.04599
0.01256	-0.03088
0.01259	-0.01654
0.01261	-0.00690
0.01263	0.00092
0.01265	0.00873
0.01268	0.00909
0.01270	-0.00076
0.01272	-0.01086
0.01274	-0.01367
0.01277	-0.01245
0.01279	-0.01880
0.01281	-0.02219
0.01283	-0.00522
0.01286	0.02539
0.01288	0.05862
0.01290	0.08490
0.01293	0.09787
0.01295	0.10229
0.01297	0.10153
0.01299	0.09528
0.01302	0.09210
0.01304	0.09238
0.01306	0.08725
0.01308	0.07657
0.01311	0.07852
0.01313	0.09750
0.01315	0.10455
0.01317	0.09131
0.01320	0.08188
0.01322	0.09171
0.01324	0.10910
0.01327	0.11728
0.01329	0.11658
0.01331	0.12189
0.01333	0.13925
0.01336	0.15344
0.01338	0.15930
0.01340	0.16855
0.01342	0.17740
0.01345	0.18033
0.01347	0.18201
0.01349	0.18069
0.01351	0.17307
0.01354	0.16058
0.01356	0.14905
0.01358	0.14569
0.01361	0.15332
0.01363	0.16141
0.01365	0.16916
0.01367	0.18790
0.01370	0.20129
0.01372	0.20172
0.01374	0.20737
0.01376	0.21185
0.01379	0.20047
0.01381	0.17731
0.01383	0.15970
0.01385	0.15411
0.01388	0.15292
0.01390	0.15085
0.01392	0.15295
0.01395	0.16138
0.01397	0.16180
0.01399	0.14880
0.01401	0.14188
0.01404	0.14523
0.01406	0.13513
0.01408	0.11557
0.01410	0.11301
0.01413	0.12427
0.01415	0.12848
0.01417	0.12622
0.01420	0.12057
0.01422	0.11127
0.01424	0.09741
0.01426	0.07623
0.01429	0.04791
0.01431	0.02359
0.01433	0.00894
0.01435	-0.00488
0.01438	-0.01761
0.01440	-0.01480
0.01442	0.00220
0.01444	0.01221
0.01447	0.01038
0.01449	0.01169
0.01451	0.02094
0.01454	0.01843
0.01456	-0.01120
0.01458	-0.05920
0.01460	-0.09985
0.01463	-0.12030
0.01465	-0.13770
0.01467	-0.16132
0.01469	-0.16718
0.01472	-0.14841
0.01474	-0.13437
0.01476	-0.13171
0.01478	-0.12344
0.01481	-0.11264
0.01483	-0.11029
0.01485	-0.11212
0.01488	-0.10251
0.01490	-0.08371
0.01492	-0.07278
0.01494	-0.07404
0.01497	-0.07562
0.01499	-0.07217
0.01501	-0.08020
0.01503	-0.10306
0.01506	-0.11420
0.01508	-0.10214
0.01510	-0.08499
0.01512	-0.07178
0.01515	-0.05869
0.01517	-0.04138
0.01519	-0.02124
0.01522	-0.00485
0.01524	0.00613
0.01526	0.01483
0.01528	0.02374
0.01531	0.02612
0.01533	0.01901
0.01535	0.00323
0.01537	-0.01321
0.01540	-0.01453
0.01542	-0.00488
0.01544	0.00357
0.01546	0.01730
0.01549	0.04367
0.01551	0.07227
0.01553	0.08664
0.01556	0.08237
0.01558	0.06763
0.01560	0.05292
0.01562	0.04398
0.01565	0.04221
0.01567	0.05133
0.01569	0.06671
0.01571	0.07635
0.01574	0.07919
0.01576	0.07495
0.01578	0.06064
0.01580	0.03500
0.01583	0.00531
0.01585	-0.01736
0.01587	-0.02707
0.01590	-0.02820
0.01592	-0.01605
0.01594	0.00894
0.01596	0.02997
0.01599	0.04022
0.01601	0.04486
0.01603	0.03784
0.01605	0.01257
0.01608	-0.01770
0.01610	-0.04468
0.01612	-0.06796
0.01615	-0.08127
0.01617	-0.08466
0.01619	-0.08511
0.01621	-0.07962
0.01624	-0.07236
0.01626	-0.06909
0.01628	-0.06873
0.01630	-0.07864
0.01633	-0.10281
0.01635	-0.12924
0.01637	-0.14462
0.01639	-0.15051
0.01642	-0.15384
0.01644	-0.15454
0.01646	-0.14581
0.01649	-0.13126
0.01651	-0.12674
0.01653	-0.14023
0.01655	-0.15948
0.01658	-0.17593
0.01660	-0.19485
0.01662	-0.21808
0.01664	-0.23450
0.01667	-0.23367
0.01669	-0.21555
0.01671	-0.19241
0.01673	-0.17526
0.01676	-0.16345
0.01678	-0.15982
0.01680	-0.16574
0.01683	-0.17505
0.01685	-0.18329
0.01687	-0.19061
0.01689	-0.19330
0.01692	-0.19031
0.01694	-0.18073
0.01696	-0.16827
0.01698	-0.15442
0.01701	-0.13596
0.01703	-0.11371
0.01705	-0.09036
0.01707	-0.07187
0.01710	-0.06042
0.01712	-0.04834
0.01714	-0.02737
0.01717	-0.00259
0.01719	0.01608
0.01721	0.02826
0.01723	0.04132
0.01726	0.05557
0.01728	0.06305
0.01730	0.06583
0.01732	0.07446
0.01735	0.08853
0.01737	0.10181
0.01739	0.11661
0.01741	0.13693
0.01744	0.16071
0.01746	0.18604
0.01748	0.20880
0.01751	0.22083
0.01753	0.21860
0.01755	0.19940
0.01757	0.17496
0.01760	0.16412
0.01762	0.16647
0.01764	0.17014
0.01766	0.17706
0.01769	0.20074
0.01771	0.23456
0.01773	0.25748
0.01776	0.26041
0.01778	0.25668
0.01780	0.25708
0.01782	0.25296
0.01785	0.24326
0.01787	0.23593
0.01789	0.22723
0.01791	0.21536
0.01794	0.20889
0.01796	0.20920
0.01798	0.21008
0.01800	0.20258
0.01803	0.19006
0.01805	0.17789
0.01807	0.16602
0.01810	0.15433
0.01812	0.14423
0.01814	0.14191
0.01816	0.15097
0.01819	0.16736
0.01821	0.19199
0.01823	0.22168
0.01825	0.24197
0.01828	0.24548
0.01830	0.24109
0.01832	0.23135
0.01834	0.20999
0.01837	0.18369
0.01839	0.16449
0.01841	0.15225
0.01844	0.14297
0.01846	0.14441
0.01848	0.15561
0.01850	0.16745
0.01853	0.17441
0.01855	0.17630
0.01857	0.17972
0.01859	0.18671
0.01862	0.18784
0.01864	0.17703
0.01866	0.16678
0.01868	0.16611
0.01871	0.16278
0.01873	0.14905
0.01875	0.13589
0.01878	0.12570
0.01880	0.11276
0.01882	0.10016
0.01884	0.09152
0.01887	0.08688
0.01889	0.08942
0.01891	0.09573
0.01893	0.10468
0.01896	0.12320
0.01898	0.14862
0.01900	0.17523
0.01902	0.19266
0.01905	0.19168
0.01907	0.18579
0.01909	0.18655
0.01912	0.17819
0.01914	0.15427
0.01916	0.13614
0.01918	0.13153
0.01921	0.12784
0.01923	0.12283
0.01925	0.12402
0.01927	0.13385
0.01930	0.14993
0.01932	0.16763
0.01934	0.18045
0.01937	0.19223
0.01939	0.20026
0.01941	0.19513
0.01943	0.18869
0.01946	0.19821
0.01948	0.20880
0.01950	0.20258
0.01952	0.19370
0.01955	0.19235
0.01957	0.19180
0.01959	0.18604
0.01961	0.17709
0.01964	0.16968
0.01966	0.16696
0.01968	0.16666
0.01971	0.17188
0.01973	0.18884
0.01975	0.20102
0.01977	0.19177
0.01980	0.16907
0.01982	0.15137
0.01984	0.13358
0.01986	0.10446
0.01989	0.07458
0.01991	0.05280
0.01993	0.03394
0.01995	0.02283
0.01998	0.02881
0.02000	0.03595
0.02002	0.02859
0.02005	0.01740
0.02007	0.01611
0.02009	0.01486
0.02011	0.00156
0.02014	-0.01932
0.02016	-0.03467
0.02018	-0.03970
0.02020	-0.04669
0.02023	-0.06329
0.02025	-0.08206
0.02027	-0.09424
0.02029	-0.10587
0.02032	-0.11914
0.02034	-0.12729
0.02036	-0.13306
0.02039	-0.14090
0.02041	-0.14816
0.02043	-0.15048
0.02045	-0.14423
0.02048	-0.13324
0.02050	-0.12805
0.02052	-0.12854
0.02054	-0.12552
0.02057	-0.12311
0.02059	-0.12955
0.02061	-0.14844
0.02063	-0.17633
0.02066	-0.20364
0.02068	-0.22299
0.02070	-0.23657
0.02073	-0.24203
0.02075	-0.22836
0.02077	-0.20624
0.02079	-0.19547
0.02082	-0.19247
0.02084	-0.19046
0.02086	-0.19437
0.02088	-0.20584
0.02091	-0.21600
0.02093	-0.21191
0.02095	-0.19894
0.02098	-0.19693
0.02100	-0.20889
0.02102	-0.22070
0.02104	-0.22971
0.02107	-0.24701
0.02109	-0.26740
0.02111	-0.27325
0.02113	-0.26279
0.02116	-0.25183
0.02118	-0.24194
0.02120	-0.22189
0.02122	-0.18921
0.02125	-0.15860
0.02127	-0.14160
0.02129	-0.13303
0.02132	-0.12955
0.02134	-0.13040
0.02136	-0.13382
0.02138	-0.14233
0.02141	-0.15170
0.02143	-0.15411
0.02145	-0.15173
0.02147	-0.14511
0.02150	-0.13702
0.02152	-0.12659
0.02154	-0.10965
0.02156	-0.08981
0.02159	-0.07501
0.02161	-0.06494
0.02163	-0.05536
0.02166	-0.05215
0.02168	-0.05731
0.02170	-0.06003
0.02172	-0.05197
0.02175	-0.04425
0.02177	-0.04337
0.02179	-0.04498
0.02181	-0.04565
0.02184	-0.04779
0.02186	-0.06076
0.02188	-0.08337
0.02190	-0.09653
0.02193	-0.09589
0.02195	-0.09021
0.02197	-0.07770
0.02200	-0.05600
0.02202	-0.03091
0.02204	-0.01331
0.02206	-0.01065
0.02209	-0.02142
0.02211	-0.04108
0.02213	-0.06442
0.02215	-0.08759
0.02218	-0.10812
0.02220	-0.11877
0.02222	-0.11877
0.02224	-0.11328
0.02227	-0.10446
0.02229	-0.09210
0.02231	-0.08224
0.02234	-0.07526
0.02236	-0.07120
0.02238	-0.07309
0.02240	-0.07761
0.02243	-0.08206
0.02245	-0.09106
0.02247	-0.10370
0.02249	-0.11179
0.02252	-0.11298
0.02254	-0.10815
0.02256	-0.10214
0.02259	-0.09628
0.02261	-0.08762
0.02263	-0.07712
0.02265	-0.06854
0.02268	-0.05872
0.02270	-0.04236
0.02272	-0.02478
0.02274	-0.01480
0.02277	-0.01166
0.02279	-0.00836
0.02281	-0.00305
0.02283	-0.00293
0.02286	-0.01215
0.02288	-0.02200
0.02290	-0.02386
0.02293	-0.02185
0.02295	-0.02118
0.02297	-0.01758
0.02299	-0.00632
0.02302	0.00800
0.02304	0.01712
0.02306	0.02008
0.02308	0.02185
0.02311	0.02319
0.02313	0.02008
0.02315	0.00781
0.02317	-0.00995
0.02320	-0.02115
0.02322	-0.02567
0.02324	-0.02765
0.02327	-0.02594
0.02329	-0.01785
0.02331	-0.00708
0.02333	-0.00186
0.02336	0.00082
0.02338	0.00888
0.02340	0.02411
0.02342	0.04556
0.02345	0.07077
0.02347	0.09238
0.02349	0.10965
0.02351	0.12048
0.02354	0.12430
0.02356	0.12720
0.02358	0.13113
0.02361	0.12939
0.02363	0.12115
0.02365	0.11890
0.02367	0.11935
0.02370	0.11340
0.02372	0.10516
0.02374	0.10355
0.02376	0.10788
0.02379	0.11557
0.02381	0.12671
0.02383	0.14078
0.02385	0.15295
0.02388	0.15622
0.02390	0.15045
0.02392	0.13782
0.02395	0.12125
0.02397	0.10681
0.02399	0.09946
0.02401	0.10394
0.02404	0.11340
0.02406	0.11252
0.02408	0.10434
0.02410	0.09607
0.02413	0.08276
0.02415	0.06512
0.02417	0.05420
0.02420	0.05417
0.02422	0.06107
0.02424	0.06662
0.02426	0.06879
0.02429	0.07028
0.02431	0.07050
0.02433	0.06387
0.02435	0.04648
0.02438	0.02222
0.02440	-0.00626
0.02442	-0.03525
0.02444	-0.05746
0.02447	-0.07639
0.02449	-0.09879
0.02451	-0.11826
0.02454	-0.12613
0.02456	-0.12112
0.02458	-0.11066
0.02460	-0.10370
0.02463	-0.09821
0.02465	-0.08804
0.02467	-0.07968
0.02469	-0.08472
0.02472	-0.09653
0.02474	-0.10791
0.02476	-0.12070
0.02478	-0.12906
0.02481	-0.12726
0.02483	-0.12323
0.02485	-0.12418
0.02488	-0.12122
0.02490	-0.11050
0.02492	-0.09885
0.02494	-0.08987
0.02497	-0.08954
0.02499	-0.09781
0.02501	-0.09998
0.02503	-0.09238
0.02506	-0.08356
0.02508	-0.07828
0.02510	-0.07813
0.02512	-0.08630
0.02515	-0.09805
0.02517	-0.10828
0.02519	-0.11905
0.02522	-0.12762
0.02524	-0.12592
0.02526	-0.11545
0.02528	-0.10300
0.02531	-0.08636
0.02533	-0.06476
0.02535	-0.05032
0.02537	-0.04913
0.02540	-0.05356
0.02542	-0.05734
0.02544	-0.06351
0.02546	-0.07544
0.02549	-0.08356
0.02551	-0.07739
0.02553	-0.05743
0.02556	-0.03647
0.02558	-0.01828
0.02560	0.00638
0.02562	0.02939
0.02565	0.03870
0.02567	0.04089
0.02569	0.04578
0.02571	0.04410
0.02574	0.03217
0.02576	0.02417
0.02578	0.03015
0.02580	0.04340
0.02583	0.05325
0.02585	0.06049
0.02587	0.06882
0.02590	0.07455
0.02592	0.07019
0.02594	0.06311
0.02596	0.06293
0.02599	0.06409
0.02601	0.06638
0.02603	0.07901
0.02605	0.09738
0.02608	0.10849
0.02610	0.11115
0.02612	0.10895
0.02615	0.10141
0.02617	0.09137
0.02619	0.08081
0.02621	0.07037
0.02624	0.06296
0.02626	0.05692
0.02628	0.05148
0.02630	0.05106
0.02633	0.05463
0.02635	0.05188
0.02637	0.04440
0.02639	0.04028
0.02642	0.03516
0.02644	0.02280
0.02646	0.00449
0.02649	-0.01544
0.02651	-0.03406
0.02653	-0.04913
0.02655	-0.05603
0.02658	-0.05530
0.02660	-0.05432
0.02662	-0.05557
0.02664	-0.06100
0.02667	-0.06952
0.02669	-0.07953
0.02671	-0.09131
0.02673	-0.10425
0.02676	-0.11438
0.02678	-0.11688
0.02680	-0.11115
0.02683	-0.10504
0.02685	-0.10678
0.02687	-0.11356
0.02689	-0.11496
0.02692	-0.11292
0.02694	-0.11429
0.02696	-0.11783
0.02698	-0.11514
0.02701	-0.10645
0.02703	-0.09885
0.02705	-0.09100
0.02707	-0.08463
0.02710	-0.08423
0.02712	-0.09134
0.02714	-0.09677
0.02717	-0.08737
0.02719	-0.06647
0.02721	-0.05322
0.02723	-0.04788
0.02726	-0.03546
0.02728	-0.01678
0.02730	-0.00491
0.02732	-0.00095
0.02735	0.00342
0.02737	0.00552
0.02739	0.00247
0.02741	-0.00400
0.02744	-0.00995
0.02746	-0.01303
0.02748	-0.01440
0.02751	-0.01178
0.02753	-0.00351
0.02755	0.01096
0.02757	0.02570
0.02760	0.03177
0.02762	0.03098
0.02764	0.02649
0.02766	0.01743
0.02769	0.00427
0.02771	-0.01068
0.02773	-0.02563
0.02776	-0.03082
0.02778	-0.02252
0.02780	-0.01407
0.02782	-0.00961
0.02785	0.00000
0.02787	0.01398
0.02789	0.02179
0.02791	0.01904
0.02794	0.01102
0.02796	0.00467
0.02798	-0.00049
0.02800	-0.00873
0.02803	-0.01596
0.02805	-0.01703
0.02807	-0.01636
0.02810	-0.01978
0.02812	-0.02695
0.02814	-0.03232
0.02816	-0.03348
0.02819	-0.03418
0.02821	-0.03867
0.02823	-0.04434
0.02825	-0.05054
0.02828	-0.06149
0.02830	-0.07813
0.02832	-0.09604
0.02834	-0.11026
0.02837	-0.12366
0.02839	-0.13919
0.02841	-0.15210
0.02844	-0.15942
0.02846	-0.16391
0.02848	-0.17017
0.02850	-0.17847
0.02853	-0.18372
0.02855	-0.18246
0.02857	-0.17908
0.02859	-0.17920
0.02862	-0.18106
0.02864	-0.17853
0.02866	-0.17459
0.02868	-0.17593
0.02871	-0.18301
0.02873	-0.19147
0.02875	-0.19739
0.02878	-0.20300
0.02880	-0.21112
0.02882	-0.21976
0.02884	-0.22363
0.02887	-0.22363
0.02889	-0.22702
0.02891	-0.23196
0.02893	-0.22882
0.02896	-0.21860
0.02898	-0.20801
0.02900	-0.19537
0.02902	-0.18259
0.02905	-0.16949
0.02907	-0.15317
0.02909	-0.13705
0.02912	-0.12247
0.02914	-0.10693
0.02916	-0.09467
0.02918	-0.09177
0.02921	-0.09387
0.02923	-0.09540
0.02925	-0.09552
0.02927	-0.09216
0.02930	-0.08139
0.02932	-0.06186
0.02934	-0.04034
0.02937	-0.02078
0.02939	-0.00363
0.02941	0.01419
0.02943	0.03659
0.02946	0.06256
0.02948	0.08374
0.02950	0.10071
0.02952	0.11746
0.02955	0.12775
0.02957	0.12723
0.02959	0.11823
0.02961	0.10889
0.02964	0.10361
0.02966	0.10217
0.02968	0.10080
0.02971	0.10315
0.02973	0.11411
0.02975	0.12781
0.02977	0.13724
0.02980	0.14276
0.02982	0.14749
0.02984	0.15109
0.02986	0.15387
0.02989	0.15619
0.02991	0.15704
0.02993	0.15402
0.02995	0.14600
0.02998	0.13330
0.03000	0.12161
0.03002	0.11258
0.03005	0.10654
0.03007	0.10666
0.03009	0.11301
0.03011	0.12134
0.03014	0.13391
0.03016	0.14978
